"Year","Date","Station","Survey","SurveyRep","SurveyCode","Index","TimeStart","DWRStationNo","TowDuration","Region","Depth","ECSurfacePreTow","ECBottomPreTow","Temperature","Secchi","Chl_a","MeterDiff","Volume","ACARTELA","ACARTIA","DIAPTOM","EURYTEM","OTHCALAD","PDIAPFOR","PDIAPMAR","SINOCAL","TORTANUS","ALLCALADULTS","AVERNAL","LIMNOSPP","LIMNOSINE","LIMNOTET","OITHDAV","OITHSIM","OITHSPP","OTHCYCAD","ALLCYCADULTS","HARPACT","CALJUV","EURYJUV","OTHCALJUV","PDIAPJUV","SINOCALJUV","ASINEJUV","ACARJUV","DIAPTJUV","TORTJUV","ALLCALJUV","CYCJUV","LIMNOJUV","OITHJUV","OTHCYCJUV","ALLCYCJUV","COPNAUP","EURYNAUP","OTHCOPNAUP","PDIAPNAUP","SINONAUP","ALLCOPNAUP","BOSMINA","DAPHNIA","DIAPHAN","OTHCLADO","ALLCLADOCERA","ASPLANCH","KERATELA","OTHROT","POLYARTH","SYNCH","SYNCHBIC","TRICHO","BARNNAUP","CRABZOEA","TowDuration.y","Depth.y","ECSurfacePreTow.y","ECBottomPreTow.y","Temperature.y","Secchi.y","Chl_a.y","Acanthomysis.aspera","Acanthomysis.hwanhaiensis","Alienacanthomysis.macropsis","Deltamysis.holmquistae","Hyperacanthomysis.longirostris","Neomysis.kadiakensis","Neomysis.mercedis","Unidentified.mysid","Month","Lat","Lon","NJ_BPUV","JA_BPUV","JAC_BPUV","NJAC_BPUV","AC_BPUV","M_BPUV","JACM_BPUV","NJACM_BPUV","ACM_BPUV"
1992,1992-09-22,"NZ060",9,2,19920902,1,"14:44","D4",10,"West",NA,9515,11146,25,37,0.9,1862,9.08389922,NA,0,0,0,0,8351.8,0,0,NA,8351.8,0,0,NA,NA,46.5,0,NA,0,46.5,990.8,NA,0,0,599.5,0,NA,NA,NA,NA,599.5,0,NA,NA,NA,0,NA,0,36.3,NA,1.2,37.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,9515,11146,25,37,0.9,0,NA,NA,0,NA,0,0.04,NA,"September",38.06444444,-121.8288889,637,8951.3,8951.3,8988.8,8351.8,0.04,8951.34,8988.84,8351.84
1992,1992-09-23,"NZ028",9,2,19920902,1,"13:30","D7",10,"West",NA,21982,NA,20,30,1.2,1697,8.278935003,NA,90.1,0,0,181.2,3054.6,148,0,NA,3473.9,0,0,NA,NA,109.3,0,NA,0,109.3,120.8,NA,0,45.3,113.4,0,NA,NA,NA,NA,158.7,0,NA,NA,NA,0,NA,0,27.2,NA,0,27.2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,21982,NA,20,30,1.2,0,NA,NA,0,NA,0,0,NA,"September",38.11722222,-122.0472222,185.9,3394.5,3394.5,3421.7,3235.8,0,3394.5,3421.7,3235.8
1992,1992-09-23,"NZ032",9,2,19920902,1,"12:16","NZ032",10,"West",NA,19551,19505,20,24,NA,1641,8.005735027,NA,186.4,0,0,0,665,0,0,NA,851.4,0,0,NA,NA,1826.5,0,NA,0,1826.5,1249.1,NA,0,281,781.9,0,NA,NA,NA,NA,1063,0,NA,NA,NA,0,NA,0,134.3,NA,0,134.3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,19551,19505,20,24,NA,0,NA,NA,0,NA,0,0.03,NA,"September",38.17027778,-122.0208333,1197.2,1727.9,1727.9,1862.2,665,0.03,1727.93,1862.23,665.03
1992,1992-09-23,"NZS42",9,2,19920902,1,"13:00","NZS42",10,"West",NA,19505,19536,21,37,1.1,1605,7.83010647,NA,457.3,0,0,0,2549.8,0,0,NA,3007.1,0,0,NA,NA,1517.1,0,NA,0,1517.1,268.2,NA,0,57.5,815.5,0,NA,NA,NA,NA,872.9,0,NA,NA,NA,0,NA,0,126.4,NA,0,126.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,19505,19536,21,37,1.1,0,NA,NA,0,NA,0,0.02,NA,"September",38.18055556,-122.0472222,999.4,3422.8,3422.8,3549.2,2549.8,0.02,3422.82,3549.22,2549.82
1992,1992-09-29,"NZD28",10,1,19921001,1,"6:25","D28A",10,"South",NA,859,NA,22,88,1,1035,5.049320995,NA,0,0,0,0,3505.9,0,473.2,NA,3979,0,9.2,NA,NA,27.9,0,NA,0,37.1,277.3,NA,0,0,5380.6,0,NA,NA,NA,NA,5380.6,0,NA,NA,NA,0,NA,0,866.5,NA,0,866.5,41.6,0,0,0,41.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,859,NA,22,88,1,0,NA,NA,0,NA,0,0,NA,"September",37.98277778,-121.5772222,6247.1,9368.9,9410.5,10277,4029.9,0,9410.5,10277,4029.9
1992,1992-09-30,"NZ074",10,1,19921001,1,"6:55","D12",10,"West",NA,6071,7823,21,46,0.9,1982,9.669327741,NA,0,0,0,0,6125.5,0,88.2,NA,6213.7,0,3.4,NA,NA,5.2,0,NA,0,8.6,672.2,NA,0,0,1586.1,0,NA,NA,NA,NA,1586.1,0,NA,NA,NA,0,NA,0,349,NA,0,349,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,6071,7823,21,46,0.9,0,NA,NA,0,NA,0,0.01,NA,"September",38.02222222,-121.8036111,1935.1,7803.2,7803.2,8152.2,6217.1,0.01,7803.21,8152.21,6217.11
1992,1992-09-30,"NZ080",10,1,19921001,1,"8:30",NA,10,"South",NA,1979,NA,21,67,1.3,1935,9.440034903,NA,0,0,0,0,6203.8,0,271.2,NA,6474.9,0,10.6,NA,NA,0,0,NA,89,99.5,185.4,NA,0,0,5338.2,0,NA,NA,NA,NA,5338.2,0,NA,NA,NA,0,NA,0,219.8,NA,1.9,221.7,47.7,0,26.5,0,74.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1979,NA,21,67,1.3,0,NA,NA,0,NA,0,0,NA,"September",38.07333333,-121.6766667,5559.9,11823.8,11898,12119.7,6559.8,0,11898,12119.7,6559.8
1992,1992-09-30,"NZ086",10,1,19921001,1,"9:45","D26",10,"South",NA,376,NA,21.5,94,1.2,1724,8.41065642,NA,0,0,0,0,5823.7,0,162.3,NA,5986,0,12.7,NA,NA,0,0,NA,0,12.7,0,NA,0,0,7442.9,0,NA,NA,NA,NA,7442.9,0,NA,NA,NA,0,NA,0,137.9,NA,0,137.9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,376,NA,21.5,94,1.2,0,NA,NA,0,NA,0,0,NA,"September",38.07777778,-121.5702778,7580.8,13441.6,13441.6,13579.5,5998.7,0,13441.6,13579.5,5998.7
1992,1992-09-30,"NZ092",10,1,19921001,1,"11:05","P8",10,"South",NA,891,NA,24.5,68,3.4,1763,8.60092069,NA,0,0,0,0,19931.9,0,1111.1,NA,21043,1093.8,1082.4,NA,NA,0,0,NA,1093.8,3270.1,0,NA,0,0,27715.7,0,NA,NA,NA,NA,27715.7,546.9,NA,NA,NA,546.9,NA,0,683.6,NA,0,683.6,50003.9,18230.6,17254,2278.8,87767.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,891,NA,24.5,68,3.4,0,NA,NA,0,NA,0,0,NA,"September",37.97833333,-121.3819444,28399.3,50934.9,138702.2,139385.8,110986.5,0,138702.2,139385.8,110986.5
1992,1992-09-30,"NZM10",10,1,19921001,1,"11:45","MD10A",10,"South",NA,283,NA,23,99,4.5,1147,5.595720948,NA,0,0,0,0,1665,0,0,NA,1665,0,99.8,NA,NA,0,0,NA,0,99.8,0,NA,0,0,18481.1,226.5,NA,NA,NA,NA,18707.7,420.3,NA,NA,NA,420.3,NA,0,1838.9,NA,0,1838.9,4953.8,0,500.4,125.1,5579.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,283,NA,23,99,4.5,0,NA,NA,0,NA,0,0,NA,"September",38.04361111,-121.4263889,20546.5,20472.4,26051.7,27890.6,7344.1,0,26051.7,27890.6,7344.1
1992,1992-10-01,"NZ064",10,1,19921001,1,"7:30","D22",10,"North",NA,3394,5522,20.5,30,0.7,1842,8.9863278,NA,0,0,0,0,2646.3,0,0,NA,2646.3,0,0,NA,NA,0,0,NA,0,0,549,NA,0,0,780.2,0,NA,NA,NA,NA,780.2,0,NA,NA,NA,0,NA,0,75.7,NA,0,75.7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,3394,5522,20.5,30,0.7,0,NA,NA,0,NA,0,0.51,NA,"October",38.08472222,-121.7380556,855.9,3426.5,3426.5,3502.2,2646.3,0.51,3427.01,3502.71,2646.81
1992,1992-10-02,"NZ042",10,1,19921001,1,"8:15",NA,10,"Far West",NA,28003,30085,19.5,72,0.8,1748,8.527742125,NA,140,0,0,1407.2,374.6,0,0,NA,1921.7,0,0,NA,NA,2309.9,0,NA,0,2309.9,281.4,NA,0,422.2,0,0,NA,NA,NA,NA,422.2,0,NA,NA,NA,0,NA,0,98.5,NA,0,98.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,28003,30085,19.5,72,0.8,0,NA,NA,0,NA,0,0,NA,"October",38.04916667,-122.0922222,520.7,2204,2204,2302.5,1781.8,0,2204,2302.5,1781.8
1992,1992-10-02,"NZ048",10,1,19921001,1,"9:15","D8",10,"West",NA,17530,22590,20,52,0.7,1641,8.005735027,NA,130.5,0,0,131.2,698.3,0,0,NA,959.9,0,0,NA,NA,2513.2,0,NA,0,2513.2,174.9,NA,63.1,0,109.5,0,NA,NA,NA,NA,172.6,0,NA,NA,NA,0,NA,0,43.7,NA,0,43.7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,17530,22590,20,52,0.7,0,NA,NA,0,NA,0,0.02,NA,"October",38.06,-121.9958333,216.3,1002.1,1002.1,1045.8,829.5,0.02,1002.12,1045.82,829.52
1992,1992-10-02,"NZ054",10,1,19921001,1,"10:15","D10",10,"West",NA,14904,15979,20,50,0.7,1826,8.908270663,NA,134,0,0,0,5558.1,110,0,NA,5802.1,0,0,NA,NA,297.8,0,NA,0,297.8,179.6,NA,0,0,393.5,0,NA,NA,NA,NA,393.5,0,NA,NA,NA,0,NA,0,26.9,NA,0,26.9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,14904,15979,20,50,0.7,0,NA,NA,0,NA,0,0.02,NA,"October",38.04583333,-121.9063889,420.4,5951.6,5951.6,5978.5,5558.1,0.02,5951.62,5978.52,5558.12
1992,1992-10-02,"NZ060",10,1,19921001,1,"11:15","D4",10,"West",NA,8599,10275,21,47,1.1,1943,9.479063471,NA,0,0,0,0,7371.8,0,54,NA,7425.8,0,0,NA,NA,15.9,0,NA,0,15.9,569.7,NA,0,0,713.2,28.7,NA,NA,NA,NA,741.9,0,NA,NA,NA,0,NA,0,79.1,NA,3.3,82.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,8599,10275,21,47,1.1,0,NA,NA,0,NA,0,0.03,NA,"October",38.06444444,-121.8288889,824.3,8167.7,8167.7,8250.1,7425.8,0.03,8167.73,8250.13,7425.83
1992,1992-10-05,"NZ028",10,1,19921001,1,"12:20","D7",10,"West",NA,21132,NA,20.5,45,0.8,1679,8.191120725,NA,72.9,0,0,0,390,0,0,NA,462.8,0,0,NA,NA,1516.5,0,NA,0,1516.5,0,NA,0,36.6,947.7,0,NA,NA,NA,NA,984.3,0,NA,NA,NA,0,NA,0,24.4,NA,0,24.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,21132,NA,20.5,45,0.8,0,NA,NA,0,NA,0,0,NA,"October",38.11722222,-122.0472222,1008.7,1374.3,1374.3,1398.7,390,0,1374.3,1398.7,390
1992,1992-10-05,"NZ032",10,1,19921001,1,"11:15","NZ032",10,"West",NA,19259,19394,20.5,45,0.7,1920,9.366856338,NA,95.6,0,0,0,937.8,156.9,0,NA,1190.3,0,0,NA,NA,1100.8,0,NA,0,1100.8,352.3,NA,0,96.1,761.9,0,NA,NA,NA,NA,858,0,NA,NA,NA,0,NA,0,108.9,NA,0,108.9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,19259,19394,20.5,45,0.7,0,NA,NA,0,NA,0,0,NA,"October",38.17027778,-122.0208333,966.9,1795.8,1795.8,1904.7,937.8,0,1795.8,1904.7,937.8
1992,1992-10-05,"NZS42",10,1,19921001,1,"11:45","NZS42",10,"West",NA,19644,19623,21,55,0.6,1667,8.132577873,NA,385.3,0,0,0,114.6,0,0,NA,499.8,0,0,NA,NA,1756,0,NA,0,1756,172.1,NA,807.3,0,1023.8,0,NA,NA,NA,NA,1831.1,72.3,NA,NA,NA,72.3,NA,8.6,206.6,NA,0,215.2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,19644,19623,21,55,0.6,0,NA,NA,0,NA,0,0,NA,"October",38.18055556,-122.0472222,2046.3,1945.7,1945.7,2160.9,114.6,0,1945.7,2160.9,114.6
1992,1992-10-14,"NZD28",10,2,19921002,1,"7:20","D28A",10,"South",NA,940,NA,20.5,124,0.9,1937,9.449792045,NA,0,0,0,0,4084.6,0,0,NA,4084.6,0,49.3,NA,NA,0,0,NA,0,49.3,105.8,NA,0,0,7154.4,0,NA,NA,NA,NA,7154.4,0,NA,NA,NA,0,NA,0,465.6,NA,0,465.6,190.5,0,0,0,190.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,940,NA,20.5,124,0.9,0,NA,NA,0,NA,0,0,NA,"October",37.98277778,-121.5772222,7620,11288.3,11478.8,11944.4,4324.4,0,11478.8,11944.4,4324.4
1992,1992-10-15,"NZ074",10,2,19921002,1,"6:22","D12",10,"West",NA,6126,8380,20,74,0.8,1983,9.674206312,NA,0,0,0,0,8530.1,0,0,NA,8530.1,0,0,NA,NA,0,0,NA,0,0,1085.4,NA,0,0,4011.9,0,NA,NA,NA,NA,4011.9,0,NA,NA,NA,0,NA,5.2,268.8,NA,0,273.9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,6126,8380,20,74,0.8,0,NA,NA,0,NA,0,0,NA,"October",38.02222222,-121.8036111,4285.9,12542,12542,12816,8530.1,0,12542,12816,8530.1
1992,1992-10-15,"NZ080",10,2,19921002,1,"7:44",NA,10,"South",NA,2067,NA,20,80,1.1,1793,8.74727782,NA,0,0,0,0,7547.2,0,156.1,NA,7703.3,0,0,NA,NA,0,0,NA,0,0,548.7,NA,0,0,8129.8,165.6,NA,NA,NA,NA,8295.4,0,NA,NA,NA,0,NA,0,393.3,NA,3.2,396.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,2067,NA,20,80,1.1,0,NA,NA,0,NA,0,0,NA,"October",38.07333333,-121.6766667,8691.9,15998.7,15998.7,16395.2,7703.3,0,15998.7,16395.2,7703.3
1992,1992-10-15,"NZ086",10,2,19921002,1,"8:47","D26",10,"South",NA,426,NA,20,135,0.9,1805,8.805820672,NA,0,0,0,0,5622.8,0,0,NA,5622.8,0,68,NA,NA,0,0,NA,0,68,34.1,NA,0,0,10194.2,61.7,NA,NA,NA,NA,10255.9,0,NA,NA,NA,0,NA,0,282.8,NA,4.8,287.5,143.1,0,306.6,0,449.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,426,NA,20,135,0.9,0,NA,NA,0,NA,0,0,NA,"October",38.07777778,-121.5702778,10543.5,15946.7,16396.4,16684,6140.5,0,16396.4,16684,6140.5
1992,1992-10-15,"NZ092",10,2,19921002,1,"10:02","P8",10,"South",NA,837,NA,21.5,112,2.8,1665,8.122820731,NA,0,0,0,0,28446,0,0,NA,28446,0,687.7,NA,NA,0,0,NA,0,687.7,344.7,NA,0,0,51788.9,0,NA,NA,NA,NA,51788.9,2895.5,NA,NA,NA,2895.5,NA,0,551.5,NA,0,551.5,4446.7,2068.2,7755.9,1551.2,15822.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,837,NA,21.5,112,2.8,0,NA,NA,0,NA,0,0,NA,"October",37.97833333,-121.3819444,52340.4,80922.6,96744.6,97296.1,44955.7,0,96744.6,97296.1,44955.7
1992,1992-10-15,"NZM10",10,2,19921002,1,"10:40","MD10A",10,"South",NA,295,NA,20.5,119,2.8,1130,5.512785241,NA,0,0,0,0,10550.9,0,0,NA,10550.9,0,343.8,NA,NA,0,0,NA,0,343.8,172.3,NA,0,0,28479.4,0,NA,NA,NA,NA,28479.4,289.5,NA,NA,NA,289.5,NA,0,1688.8,NA,0,1688.8,11787.1,0,0,172.3,11959.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,295,NA,20.5,119,2.8,0,NA,NA,0,NA,0,0,NA,"October",38.04361111,-121.4263889,30168.2,39374.1,51333.5,53022.3,22854.1,0,51333.5,53022.3,22854.1
1992,1992-10-16,"NZ064",10,2,19921002,1,"6:30","D22",10,"North",NA,5783,6524,18,39,0.5,1851,9.030234939,NA,0,0,0,0,835.2,0,0,NA,835.2,0,0,NA,NA,0,0,NA,0,0,443,NA,0,0,577.7,66.8,NA,NA,NA,NA,644.5,0,NA,NA,NA,0,NA,0,94.1,NA,1.3,95.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,5783,6524,18,39,0.5,0,NA,NA,0,NA,0,0.28,NA,"October",38.08472222,-121.7380556,739.9,1479.7,1479.7,1575.1,835.2,0.28,1479.98,1575.38,835.48
1992,1992-10-19,"NZ042",10,2,19921002,1,"8:00",NA,10,"Far West",NA,28797,28692,18.5,85,0.9,2193,10.69870622,NA,585.7,0,0,392.6,1045,320.6,0,NA,2343.9,0,0,NA,NA,4668.6,0,NA,0,4668.6,65.4,NA,94.4,196.3,491.5,0,NA,NA,NA,NA,782.2,0,NA,NA,NA,0,NA,0,52.3,NA,0,52.3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,28797,28692,18.5,85,0.9,0.02,NA,NA,0,NA,0,0,NA,"October",38.04916667,-122.0922222,834.5,2219.8,2219.8,2272.1,1437.6,0,2219.8,2272.1,1437.6
1992,1992-10-19,"NZ048",10,2,19921002,1,"9:25","D8",10,"West",NA,20351,22973,19,95,0.9,1859,9.069263507,NA,987.1,0,0,0,293.5,0,0,NA,1280.6,0,0,NA,NA,2914.4,0,NA,0,2914.4,110.3,NA,0,330.8,345.1,0,NA,NA,NA,NA,675.9,92.6,NA,NA,NA,92.6,NA,5.5,49.6,NA,0,55.1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,20351,22973,19,95,0.9,0,NA,NA,0,NA,0,0,NA,"October",38.06,-121.9958333,731,969.4,969.4,1024.5,293.5,0,969.4,1024.5,293.5
1992,1992-10-19,"NZ054",10,2,19921002,1,"10:40","D10",10,"West",NA,16396,17762,19,75,1,1878,9.161956356,NA,651.4,0,0,0,3341.3,0,0,NA,3992.7,0,0,NA,NA,1766.1,0,NA,0,1766.1,163.7,NA,157.5,0,819.9,0,NA,NA,NA,NA,977.4,0,NA,NA,NA,0,NA,5.5,10.9,NA,0,16.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,16396,17762,19,75,1,0,NA,NA,0,NA,0,0,NA,"October",38.04583333,-121.9063889,993.8,4318.7,4318.7,4335.1,3341.3,0,4318.7,4335.1,3341.3
1992,1992-10-20,"NZ028",10,2,19921002,1,"10:45","D7",10,"West",NA,22702,NA,19,65,0.8,1753,8.55213498,NA,209.4,0,0,140.3,249,0,0,NA,598.7,0,0,NA,NA,930.7,0,NA,0,930.7,23.4,NA,236.2,0,292.8,0,NA,NA,NA,NA,529,0,NA,NA,NA,0,NA,0,7,NA,0,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,22702,NA,19,65,0.8,0,NA,NA,0,NA,0,0,NA,"October",38.11722222,-122.0472222,536,918.3,918.3,925.3,389.3,0,918.3,925.3,389.3
1992,1992-10-20,"NZ032",10,2,19921002,1,"9:40","NZ032",10,"West",NA,17909,18335,18.5,45,0.9,1827,8.913149234,NA,267.8,0,68.8,0,1672.5,0,0,NA,2009.2,0,0,NA,NA,1032.8,0,NA,0,1032.8,134.6,NA,615.2,0,505.7,0,NA,NA,NA,NA,1120.9,0,NA,NA,NA,0,NA,9,51.6,NA,0,60.6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,17909,18335,18.5,45,0.9,0,NA,NA,0,NA,0,0,NA,"October",38.17027778,-122.0208333,1181.5,2862.2,2862.2,2922.8,1741.3,0,2862.2,2922.8,1741.3
1992,1992-10-20,"NZ060",10,2,19921002,1,"12:20","D4",10,"West",NA,12717,9564,20.5,60,1.3,1861,9.079020649,NA,0,0,0,0,1715.2,0,0,NA,1715.2,0,0,NA,NA,122.9,0,NA,0,122.9,247.8,NA,0,0,1572.1,0,NA,NA,NA,NA,1572.1,0,NA,NA,NA,0,NA,0,82.6,NA,0,82.6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,12717,9564,20.5,60,1.3,0,NA,NA,0,NA,0,0,NA,"October",38.06444444,-121.8288889,1654.7,3287.3,3287.3,3369.9,1715.2,0,3287.3,3369.9,1715.2
1992,1992-10-20,"NZS42",10,2,19921002,1,"10:10","NZS42",10,"West",NA,17585,18006,19,50,0.7,2022,9.864470581,NA,75.6,0,233.3,0,337.3,0,0,NA,646.2,0,0,NA,NA,1079.9,0,NA,85.2,1165.1,101.4,NA,1097.1,0,349,0,NA,NA,NA,NA,1446.1,0,NA,NA,NA,0,NA,12.7,30.4,NA,0,43.1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,17585,18006,19,50,0.7,0,NA,NA,0,NA,0,0,NA,"October",38.18055556,-122.0472222,1489.2,2016.7,2016.7,2059.8,570.6,0,2016.7,2059.8,570.6
1992,1992-11-13,"NZD28",11,1,19921101,1,"7:55","D28A",10,"South",NA,846,NA,14,107,0.7,1985,9.683963454,NA,0,0,0,0,577.3,0,0,NA,577.3,0,30.9,NA,NA,0,0,NA,0,30.9,62,NA,0,0,1706.6,84.2,NA,NA,NA,NA,1790.7,78.1,NA,NA,NA,78.1,NA,1.5,212.2,NA,1.1,214.8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,846,NA,14,107,0.7,0,NA,NA,0,NA,0,0,NA,"November",37.98277778,-121.5772222,2005.6,2399,2399,2613.8,608.2,0,2399,2613.8,608.2
1992,1992-11-16,"NZ074",11,1,19921101,1,"8:55","D12",10,"West",NA,7643,9354,16,64,0.6,1798,8.771670675,NA,0,0,0,0,1176,0,0,NA,1176,0,3.8,NA,NA,5.7,0,NA,0,9.5,926.3,NA,164.5,0,856.4,0,NA,NA,NA,NA,1020.9,23.9,NA,NA,NA,23.9,NA,1.4,219.5,NA,0,220.9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,7643,9354,16,64,0.6,0,NA,NA,0,NA,0,0,NA,"November",38.02222222,-121.8036111,1241.8,2200.7,2200.7,2421.6,1179.8,0,2200.7,2421.6,1179.8
1992,1992-11-16,"NZ080",11,1,19921101,1,"10:10",NA,10,"South",NA,2278,NA,15,90,0.9,1883,9.186349211,NA,0,0,0,0,1796.6,0,0,NA,1796.6,0,7.2,NA,NA,0,0,NA,0,7.2,119.7,NA,0,0,1240.2,39.4,NA,NA,NA,NA,1279.7,0,NA,NA,NA,0,NA,0,71.8,NA,1.5,73.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,2278,NA,15,90,0.9,0,NA,NA,0,NA,0,0,NA,"November",38.07333333,-121.6766667,1352.9,3083.4,3083.4,3156.7,1803.8,0,3083.4,3156.7,1803.8
1992,1992-11-16,"NZ086",11,1,19921101,1,"11:15","D26",10,"South",NA,452,NA,15,97,1.3,2017,9.840077726,NA,0,0,0,0,1677.3,0,0,NA,1677.3,0,41.9,NA,NA,0,0,NA,0,41.9,30.5,NA,0,0,2595.6,18.4,NA,NA,NA,NA,2614,85.4,NA,NA,NA,85.4,NA,0,89.4,NA,2.1,91.6,12.2,0,0,10.2,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,452,NA,15,97,1.3,0,NA,NA,0,NA,0,0,NA,"November",38.07777778,-121.5702778,2705.5,4333.2,4355.6,4447.1,1741.6,0,4355.6,4447.1,1741.6
1992,1992-11-16,"NZ092",11,1,19921101,1,"12:30","P8",10,"South",NA,NA,NA,14.5,64,5.6,1772,8.644827829,NA,0,0,0,0,4434.2,0,0,NA,4434.2,0,12.3,NA,NA,0,0,NA,0,12.3,555.2,NA,0,0,7183.4,0,NA,NA,NA,NA,7183.4,3109.4,NA,NA,NA,3109.4,NA,0,1721.3,NA,0,1721.3,1554.7,5922.6,0,0,7477.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,14.5,64,5.6,0,NA,NA,0,NA,0,0,NA,"November",37.97833333,-121.3819444,8904.7,11629.9,19107.2,20828.5,11923.8,0,19107.2,20828.5,11923.8
1992,1992-11-16,"NZM10",11,1,19921101,1,"13:05","MD10A",10,"South",NA,387,NA,14,105,3,1627,7.937435032,NA,0,0,0,0,1878.1,0,344,NA,2222.1,0,194.4,NA,NA,0,0,NA,169.3,363.7,100.8,NA,145.4,0,3470.1,365.1,NA,NA,NA,NA,3980.6,254,NA,NA,NA,254,NA,25.2,236.9,NA,7.1,269.1,332.6,201.6,0,352.8,886.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,387,NA,14,105,3,0,NA,NA,0,NA,0,0,NA,"November",38.04361111,-121.4263889,4249.8,6397.1,7284.1,7553.3,3303.5,0,7284.1,7553.3,3303.5
1992,1992-11-17,"NZ064",11,1,19921101,1,"9:00","D22",10,"North",NA,6159,6843,15.5,49,0.8,878,4.283385346,NA,0,0,0,0,4536.7,0,0,NA,4536.7,0,0,NA,NA,4.7,0,NA,0,4.7,1050.6,NA,67.4,0,1549.1,84.6,NA,NA,NA,NA,1701.1,0,NA,NA,NA,0,NA,2.3,70,NA,1.6,74,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,6159,6843,15.5,49,0.8,0,NA,NA,0,NA,0,0.52,NA,"November",38.08472222,-121.7380556,1775,6237.8,6237.8,6311.7,4536.7,0.52,6238.32,6312.22,4537.22
1992,1992-11-19,"NZ042",11,1,19921101,1,"9:00",NA,10,"Far West",NA,29980,30328,15,52,0.7,1898,9.259527776,NA,145,0,0,48.6,0,79.4,0,NA,273,0,0,NA,NA,651.2,0,NA,0,651.2,48.6,NA,116.9,72.9,0,0,NA,NA,NA,NA,189.8,0,NA,NA,NA,0,NA,4.9,32.4,NA,0,37.3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,29980,30328,15,52,0.7,0,NA,NA,0,NA,0,0,NA,"November",38.04916667,-122.0922222,227.1,238.4,238.4,275.7,48.6,0,238.4,275.7,48.6
